0.004279	0.004279	3.814514	1.984644	127.637779	-0.032000	0.072000	1.024000	0.000353	-0.004106	-0.000715	-218.113617	-285.859100	-26.151564	-0.037501	0.068743	1.018099	0.001541	0.000278	-0.000522	-216.855194	-285.808746	-26.097614	0.056763	0.056763	0.000000	1	1640	1688	1646	1640	1640	
0.012155	0.003983	3.816842	1.987187	127.636513	-0.032000	0.072000	1.016000	-0.000410	-0.000288	-0.001326	-218.113617	-285.859100	-26.151564	-0.037173	0.069105	1.018211	0.001328	0.000304	-0.000743	-216.855194	-285.808746	-26.097614	0.056763	0.056763	0.000000	1	1640	1688	1646	1640	1640	
0.020152	0.004010	3.819510	1.989201	127.635223	-0.032000	0.076000	1.024000	0.007378	0.000323	-0.001478	-217.193619	-284.945587	-26.151564	-0.036699	0.069481	1.018535	0.001321	0.000243	-0.000957	-216.881546	-285.785889	-26.093773	0.056763	0.056763	0.000000	1	1640	1688	1646	1640	1640	
0.028143	0.003987	3.822542	1.990528	127.633926	-0.032000	0.068000	1.016000	-0.003617	-0.001357	-0.004227	-217.193619	-284.945587	-26.151564	-0.036122	0.069886	1.018857	0.001209	0.000214	-0.001149	-216.881546	-285.785889	-26.093773	0.056763	0.056763	0.000000	1	1640	1688	1646	1640	1640	
0.036149	0.004008	3.825845	1.991236	127.632729	-0.040000	0.080000	1.020000	-0.001021	-0.004564	0.006005	-218.113617	-284.945587	-25.113806	-0.035723	0.070350	1.019131	0.000901	0.000043	-0.001235	-216.933289	-285.746399	-26.067556	-2.530792	-2.530792	0.000000	1	1640	1688	1646	1640	1640	
0.044137	0.003989	3.829226	1.991395	127.631615	-0.032000	0.060000	1.012000	-0.017362	0.006126	0.002492	-218.113617	-284.945587	-25.113806	-0.035322	0.070670	1.019308	0.000095	-0.000129	-0.001316	-216.933289	-285.746399	-26.067556	-2.530792	-2.530792	0.000000	1	1640	1688	1646	1640	1640	
0.052143	0.003988	3.832099	1.991111	127.630615	-0.036000	0.072000	1.012000	-0.009115	-0.003342	0.003256	-216.273621	-285.859100	-26.151564	-0.034981	0.070638	1.019323	-0.000985	-0.000159	-0.001242	-216.962982	-285.714691	-26.046698	-2.530792	-2.530792	0.000000	1	1640	1688	1646	1640	1640	
0.060162	0.003963	3.834189	1.990191	127.629707	-0.032000	0.068000	1.024000	0.003102	0.003072	0.001118	-216.273621	-285.859100	-26.151564	-0.034382	0.070387	1.019171	-0.002139	-0.000254	-0.001207	-216.962982	-285.714691	-26.046698	-2.530792	-2.530792	0.000000	1	1640	1688	1646	1640	1640	
0.068126	0.003986	3.835372	1.988690	127.628944	-0.040000	0.068000	1.020000	0.003560	-0.003647	0.008601	-217.193619	-284.945587	-28.227085	-0.033956	0.069928	1.019195	-0.002926	-0.000365	-0.001062	-216.994247	-285.669220	-26.079441	-0.029205	-0.029205	0.000000	1	1640	1688	1646	1640	1640	
0.076143	0.003985	3.835635	1.986723	127.628342	-0.036000	0.060000	1.016000	-0.008657	-0.004106	0.005547	-217.193619	-284.945587	-28.227085	-0.033644	0.069390	1.019284	-0.003710	-0.000603	-0.000854	-216.994247	-285.669220	-26.079441	-0.029205	-0.029205	0.000000	1	1640	1688	1646	1640	1640	
0.084141	0.003961	3.834940	1.984443	127.627907	-0.040000	0.068000	1.024000	-0.001021	-0.003189	0.002187	-217.193619	-285.859100	-27.189325	-0.033521	0.068815	1.019469	-0.004254	-0.000895	-0.000597	-217.026138	-285.634094	-26.133858	-0.029205	-0.029205	0.000000	1	1640	1687	1645	1640	1640	
0.092146	0.003990	3.833521	1.981858	127.627625	-0.040000	0.060000	1.024000	0.004782	0.001698	-0.004380	-217.193619	-285.859100	-27.189325	-0.033281	0.068226	1.019722	-0.004308	-0.001022	-0.000430	-217.026138	-285.634094	-26.133858	-0.029205	-0.029205	0.000000	1	1640	1687	1645	1640	1640	
0.100169	0.004012	3.831532	1.979075	127.627487	-0.048000	0.072000	1.024000	0.006767	-0.001662	0.002187	-217.193619	-285.859100	-26.151564	-0.033196	0.067618	1.019942	-0.003882	-0.001145	-0.000172	-217.057846	-285.608795	-26.181646	-0.029205	-0.029205	0.000000	1	1640	1687	1645	1640	1640	
0.108143	0.003987	3.829157	1.976321	127.627487	-0.028000	0.060000	1.024000	0.004018	-0.002120	-0.000104	-217.193619	-285.859100	-26.151564	-0.033187	0.067007	1.020048	-0.003386	-0.001251	0.000031	-217.057846	-285.608795	-26.181646	-0.029205	-0.029205	0.000000	1	1640	1688	1646	1640	1640	
0.116142	0.003986	3.826524	1.973645	127.627594	-0.036000	0.060000	1.016000	0.007684	0.009639	0.001271	-217.193619	-284.945587	-27.189325	-0.033294	0.066463	1.020130	-0.002525	-0.001211	0.000130	-217.088638	-285.571350	-26.246775	-0.029205	-0.029205	0.000000	1	1640	1688	1646	1640	1640	
0.124140	0.003962	3.823919	1.971297	127.627777	-0.036000	0.060000	1.016000	0.007989	-0.002426	-0.002853	-217.193619	-284.945587	-27.189325	-0.033569	0.065994	1.020035	-0.001282	-0.001200	0.000139	-217.088638	-285.571350	-26.246775	-0.029205	-0.029205	0.000000	1	1640	1688	1646	1640	1640	
0.132146	0.003989	3.821457	1.969344	127.628014	-0.036000	0.068000	1.024000	0.005698	0.002003	0.000812	-216.273621	-285.859100	-25.113806	-0.033891	0.065533	1.020037	0.000180	-0.001163	0.000249	-217.096451	-285.545471	-26.277029	-0.029205	-0.029205	0.000000	1	1640	1688	1646	1640	1640	
0.140183	0.004024	3.819281	1.967736	127.628273	-0.040000	0.072000	1.024000	0.004629	-0.007313	-0.007282	-216.273621	-285.859100	-25.113806	-0.034203	0.065212	1.020117	0.001644	-0.001266	0.000212	-217.096451	-285.545471	-26.277029	0.488190	0.488190	0.000000	1	1640	1688	1646	1640	1640	
0.148141	0.003981	3.817545	1.966469	127.628532	-0.044000	0.076000	1.024000	-0.002701	-0.005786	0.006005	-218.113617	-285.859100	-26.151564	-0.034574	0.065178	1.020415	0.002708	-0.001461	0.000195	-217.127045	-285.530304	-26.300442	0.488190	0.488190	0.000000	1	1640	1688	1646	1640	1640	
0.156143	0.003983	3.816323	1.965553	127.628899	-0.028000	0.064000	1.024000	-0.006824	0.001545	0.000049	-218.113617	-285.859100	-26.151564	-0.034928	0.065374	1.021276	0.003388	-0.001604	0.000358	-217.127045	-285.530304	-26.300442	0.488190	0.488190	0.000000	1	1640	1689	1645	1640	1640	
0.164129	0.003945	3.815566	1.964903	127.629356	-0.036000	0.068000	1.020000	0.000200	-0.003037	0.006463	-216.273621	-285.859100	-27.189325	-0.035188	0.065681	1.022052	0.003789	-0.001601	0.000526	-217.133774	-285.524811	-26.341576	0.488190	0.488190	0.000000	1	1640	1689	1645	1640	1640	
0.172147	0.004006	3.815328	1.964555	127.629951	-0.036000	0.076000	1.016000	-0.009726	-0.000746	-0.000562	-216.273621	-285.859100	-27.189325	-0.035513	0.066187	1.022570	0.003807	-0.001670	0.000771	-217.133774	-285.524811	-26.341576	0.488190	0.488190	0.000000	1	1640	1689	1645	1640	1640	
